Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId	SourceDisplayName
Qual é o tipo de transmissão do Hyundai Grand i10 AT Asta?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Mahindra Scorpio VLS AT 2.2 mHAWK?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Jaguar XF 5.0 Litre V8 Petrol?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Hyundai Creta 1.6 VTVT AT SX Plus?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Mercedes-Benz GL-Class 350 CDI Blue Efficiency?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Volkswagen Polo GTI?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Maruti Celerio VXI AMT BSIV?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Hyundai Creta 1.6 SX Automatic Diesel?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Toyota Innova Crysta 2.4 GX AT?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Mahindra Scorpio VLX 2WD ABS AT BSIII?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Skoda Octavia Elegance 2.0 TDI AT?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Maruti Vitara Brezza ZDi Plus AMT Dual Tone?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Mahindra XUV500 AT W8 FWD?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Hyundai Santro Sportz AMT?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Honda City 1.5 V AT?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Mercedes-Benz E-Class E250 CDI Elegance?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do BMW 7 Series 730Ld?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Audi Q5 3.0 TDI Quattro Technology?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Qual é o tipo de transmissão do Toyota Camry Hybrid 2.5?	A transmissão é Automático.	qa_car_2.tsv		[]	False	[]	7672	qa2
Quais são todas as informações disponíveis sobre o Maruti Celerio VXI AT?	Este Maruti Celerio VXI AT é do ano 2015, Automático, movido a Gasolina, com 30500 km rodados. Está sendo vendido por um Revendedor, é do Segundo dono e custa 395000 rupias.	qa_car_2.tsv		[]	False	[]	7673	qa2
Qual é o modelo do Toyota Etios Liva 1.2 G?	O modelo é Toyota Etios Liva 1.2 G, do ano 2014.	qa_car_2.tsv		[]	False	[]	7674	qa2
Qual é o preço do Toyota Etios Liva 1.2 G 2014?	O preço de venda é 430000 rupias.	qa_car_2.tsv		[]	False	[]	7675	qa2
Qual é o preço do Hyundai Xcent 1.1 CRDi SX 2016?	O preço de venda é 430000 rupias.	qa_car_2.tsv		[]	False	[]	7675	qa2
Qual é o preço do Mahindra KUV 100 mFALCON D75 K6 2016?	O preço de venda é 430000 rupias.	qa_car_2.tsv		[]	False	[]	7675	qa2
Qual é o preço do Maruti Swift Dzire LDI 2015?	O preço de venda é 430000 rupias.	qa_car_2.tsv		[]	False	[]	7675	qa2
Qual é o preço do Renault Duster 85PS Diesel RxL Optional 2013?	O preço de venda é 430000 rupias.	qa_car_2.tsv		[]	False	[]	7675	qa2
Qual é o preço do Tata Safari Storme EX 2013?	O preço de venda é 430000 rupias.	qa_car_2.tsv		[]	False	[]	7675	qa2
Qual é o preço do Hyundai Verna 1.6 SX CRDi (O) 2013?	O preço de venda é 430000 rupias.	qa_car_2.tsv		[]	False	[]	7675	qa2
Quantos quilômetros rodados tem o Toyota Etios Liva 1.2 G?	O veículo tem 42000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7676	qa2
Quantos quilômetros rodados tem o Mahindra Xylo E4 ABS BS IV?	O veículo tem 42000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7676	qa2
Quantos quilômetros rodados tem o Maruti Alto 800 LXI?	O veículo tem 42000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7676	qa2
Quais são todas as informações disponíveis sobre o Toyota Etios Liva 1.2 G?	Este Toyota Etios Liva 1.2 G é do ano 2014, Manual, movido a Gasolina, com 42000 km rodados. Está sendo vendido por um Revendedor, é do Segundo dono e custa 430000 rupias.	qa_car_2.tsv		[]	False	[]	7677	qa2
Qual é o modelo do Toyota Corolla H6?	O modelo é Toyota Corolla H6, do ano 2007.	qa_car_2.tsv		[]	False	[]	7678	qa2
Qual é o preço do Toyota Corolla H6 2007?	O preço de venda é 215000 rupias.	qa_car_2.tsv		[]	False	[]	7679	qa2
Qual é o preço do Volkswagen Vento Diesel Comfortline 2012?	O preço de venda é 215000 rupias.	qa_car_2.tsv		[]	False	[]	7679	qa2
Qual é o preço do Hyundai EON Era Plus 2012?	O preço de venda é 215000 rupias.	qa_car_2.tsv		[]	False	[]	7679	qa2
Qual é o preço do Maruti Omni E MPI STD BS IV 2017?	O preço de venda é 215000 rupias.	qa_car_2.tsv		[]	False	[]	7679	qa2
Quantos quilômetros rodados tem o Toyota Corolla H6?	O veículo tem 55800 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7680	qa2
Quais são todas as informações disponíveis sobre o Toyota Corolla H6?	Este Toyota Corolla H6 é do ano 2007, Manual, movido a Gasolina, com 55800 km rodados. Está sendo vendido por um Revendedor, é do Segundo dono e custa 215000 rupias.	qa_car_2.tsv		[]	False	[]	7681	qa2
Qual é o modelo do Renault Duster RXL AWD?	O modelo é Renault Duster RXL AWD, do ano 2014.	qa_car_2.tsv		[]	False	[]	7682	qa2
Qual é o preço do Renault Duster RXL AWD 2014?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Maruti Ciaz ZDi 2014?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Hyundai Verna 1.6 SX CRDi (O) 2012?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Toyota Corolla Altis Diesel D4DGL 2011?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Ford Ecosport 1.0 Ecoboost Titanium 2014?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Hyundai i20 Asta 1.4 CRDi 2015?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Mahindra Scorpio VLX 2WD AIRBAG BSIV 2012?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Maruti Swift Dzire AMT ZXI 2019?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Ford Fiesta Titanium 1.5 TDCi 2011?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Hyundai Grand i10 1.2 Kappa Magna AT 2017?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Tata Safari Storme EX 2014?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Maruti Baleno Delta 1.2 2018?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Mahindra Scorpio M2DI 2014?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Hyundai Grand i10 1.2 Kappa Asta 2017?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Maruti Ertiga 1.5 VDI 2020?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Mahindra XUV500 W6 2WD 2014?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Qual é o preço do Maruti Swift VXI 2019?	O preço de venda é 550000 rupias.	qa_car_2.tsv		[]	False	[]	7683	qa2
Quantos quilômetros rodados tem o Renault Duster RXL AWD?	O veículo tem 66569 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7684	qa2
Quais são todas as informações disponíveis sobre o Renault Duster RXL AWD?	Este Renault Duster RXL AWD é do ano 2014, Manual, movido a Diesel, com 66569 km rodados. Está sendo vendido por um Revendedor, é do Primeiro dono e custa 550000 rupias.	qa_car_2.tsv		[]	False	[]	7685	qa2
Qual é o modelo do Volkswagen Polo 1.5 TDI Trendline?	O modelo é Volkswagen Polo 1.5 TDI Trendline, do ano 2014.	qa_car_2.tsv		[]	False	[]	7686	qa2
Quantos quilômetros rodados tem o Volkswagen Polo 1.5 TDI Trendline?	O veículo tem 81358 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7687	qa2
Quais são todas as informações disponíveis sobre o Volkswagen Polo 1.5 TDI Trendline?	Este Volkswagen Polo 1.5 TDI Trendline é do ano 2014, Manual, movido a Diesel, com 81358 km rodados. Está sendo vendido por um Revendedor, é do Primeiro dono e custa 415000 rupias.	qa_car_2.tsv		[]	False	[]	7688	qa2
Qual é o modelo do Volkswagen Polo 1.5 TDI Comfortline?	O modelo é Volkswagen Polo 1.5 TDI Comfortline, do ano 2015.	qa_car_2.tsv		[]	False	[]	7689	qa2
Qual é o preço do Volkswagen Polo 1.5 TDI Comfortline 2015?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Volkswagen Vento Diesel Highline 2013?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Toyota Innova 2.5 G (Diesel) 8 Seater BS IV 2009?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Mahindra Bolero Power Plus Plus AC BSIV PS 2015?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Hyundai Verna 1.6 SX CRDi (O) 2012?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Maruti Swift VDI 2013?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Skoda Superb Elegance 2.0 TDI CR AT 2011?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Hyundai i20 1.4 CRDi Sportz 2012?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Mahindra Xylo D2 BS IV 2015?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Maruti Swift VDI BSIV 2015?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Maruti S-Presso VXI Plus 2019?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Renault Duster 110PS Diesel RxZ 2013?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Honda Amaze VX i-DTEC 2013?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Hyundai Grand i10 1.2 Kappa Sportz BSIV 2018?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Renault Duster 85PS Diesel RxL 2013?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Maruti Swift Dzire VDi 2012?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Renault Fluence 1.5 2013?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Toyota Etios VD 2016?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Maruti Swift Dzire VDI 2012?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Tata Tiago 1.05 Revotorq XT Option 2017?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Toyota Etios Liva GD 2013?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Toyota Innova 2.5 G (Diesel) 8 Seater 2011?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Tata Zest Revotron 1.2T XE 2018?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Renault Duster 85PS Diesel RxL Optional 2012?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Maruti Celerio VXI AMT BSIV 2016?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Datsun GO Plus A Option Petrol 2018?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Honda City i DTec SV 2014?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Qual é o preço do Ford Ecosport 1.5 DV5 MT Titanium Optional 2014?	O preço de venda é 450000 rupias.	qa_car_2.tsv		[]	False	[]	7690	qa2
Quantos quilômetros rodados tem o Volkswagen Polo 1.5 TDI Comfortline?	O veículo tem 82695 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7691	qa2
Quais são todas as informações disponíveis sobre o Volkswagen Polo 1.5 TDI Comfortline?	Este Volkswagen Polo 1.5 TDI Comfortline é do ano 2015, Manual, movido a Diesel, com 82695 km rodados. Está sendo vendido por um Revendedor, é do Primeiro dono e custa 450000 rupias.	qa_car_2.tsv		[]	False	[]	7692	qa2
Qual é o modelo do Ford Figo Diesel EXI?	O modelo é Ford Figo Diesel EXI, do ano 2014.	qa_car_2.tsv		[]	False	[]	7693	qa2
Qual é o preço do Ford Figo Diesel EXI 2014?	O preço de venda é 285000 rupias.	qa_car_2.tsv		[]	False	[]	7694	qa2
Qual é o preço do Mahindra Quanto C6 2013?	O preço de venda é 285000 rupias.	qa_car_2.tsv		[]	False	[]	7694	qa2
Qual é o preço do Honda Brio S MT 2012?	O preço de venda é 285000 rupias.	qa_car_2.tsv		[]	False	[]	7694	qa2
Quantos quilômetros rodados tem o Ford Figo Diesel EXI?	O veículo tem 68293 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7695	qa2
Quais são todas as informações disponíveis sobre o Ford Figo Diesel EXI?	Este Ford Figo Diesel EXI é do ano 2014, Manual, movido a Diesel, com 68293 km rodados. Está sendo vendido por um Revendedor, é do Segundo dono e custa 285000 rupias.	qa_car_2.tsv		[]	False	[]	7696	qa2
Qual é o modelo do Honda Jazz VX CVT?	O modelo é Honda Jazz VX CVT, do ano 2016.	qa_car_2.tsv		[]	False	[]	7697	qa2
Qual é o preço do Honda Jazz VX CVT 2016?	O preço de venda é 580000 rupias.	qa_car_2.tsv		[]	False	[]	7698	qa2
Qual é o preço do Volkswagen Ameo 1.5 TDI Comfortline 2018?	O preço de venda é 580000 rupias.	qa_car_2.tsv		[]	False	[]	7698	qa2
Qual é o preço do Hyundai i20 Asta Option 1.4 CRDi 2016?	O preço de venda é 580000 rupias.	qa_car_2.tsv		[]	False	[]	7698	qa2
Qual é o preço do Mahindra XUV500 W8 2WD 2012?	O preço de venda é 580000 rupias.	qa_car_2.tsv		[]	False	[]	7698	qa2
Qual é o preço do Mahindra Thar 4X4 2013?	O preço de venda é 580000 rupias.	qa_car_2.tsv		[]	False	[]	7698	qa2
Qual é o preço do Maruti Swift Dzire ZDI 2014?	O preço de venda é 580000 rupias.	qa_car_2.tsv		[]	False	[]	7698	qa2
Qual é o preço do Hyundai Verna SX Diesel 2013?	O preço de venda é 580000 rupias.	qa_car_2.tsv		[]	False	[]	7698	qa2
Qual é o preço do Maruti Swift VXI 2019?	O preço de venda é 580000 rupias.	qa_car_2.tsv		[]	False	[]	7698	qa2
Quantos quilômetros rodados tem o Honda Jazz VX CVT?	O veículo tem 32000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7699	qa2
Quais são todas as informações disponíveis sobre o Honda Jazz VX CVT?	Este Honda Jazz VX CVT é do ano 2016, Automático, movido a Gasolina, com 32000 km rodados. Está sendo vendido por um Revendedor, é do Primeiro dono e custa 580000 rupias.	qa_car_2.tsv		[]	False	[]	7700	qa2
Qual é o modelo do Maruti Swift Dzire Tour LDI?	O modelo é Maruti Swift Dzire Tour LDI, do ano 2014.	qa_car_2.tsv		[]	False	[]	7701	qa2
Quantos quilômetros rodados tem o Maruti Swift Dzire Tour LDI?	O veículo tem 190621 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7702	qa2
Quais são todas as informações disponíveis sobre o Maruti Swift Dzire Tour LDI?	Este Maruti Swift Dzire Tour LDI é do ano 2014, Manual, movido a Diesel, com 190621 km rodados. Está sendo vendido por um Revendedor, é do Primeiro dono e custa 300000 rupias.	qa_car_2.tsv		[]	False	[]	7703	qa2
Qual é o modelo do Hyundai Verna CRDi 1.6 SX Option?	O modelo é Hyundai Verna CRDi 1.6 SX Option, do ano 2018.	qa_car_2.tsv		[]	False	[]	7704	qa2
Qual é o preço do Hyundai Verna CRDi 1.6 SX Option 2018?	O preço de venda é 1200000 rupias.	qa_car_2.tsv		[]	False	[]	7705	qa2
Qual é o preço do Toyota Innova 2.5 VX (Diesel) 7 Seater 2015?	O preço de venda é 1200000 rupias.	qa_car_2.tsv		[]	False	[]	7705	qa2
Qual é o preço do Tata Hexa XT 2017?	O preço de venda é 1200000 rupias.	qa_car_2.tsv		[]	False	[]	7705	qa2
Qual é o preço do Tata Hexa XTA 2017?	O preço de venda é 1200000 rupias.	qa_car_2.tsv		[]	False	[]	7705	qa2
Qual é o preço do Skoda Octavia Elegance 2.0 TDI AT 2014?	O preço de venda é 1200000 rupias.	qa_car_2.tsv		[]	False	[]	7705	qa2
Qual é o preço do Honda City i-VTEC ZX 2018?	O preço de venda é 1200000 rupias.	qa_car_2.tsv		[]	False	[]	7705	qa2
Quantos quilômetros rodados tem o Hyundai Verna CRDi 1.6 SX Option?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Tata Manza Aura Quadrajet?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Wagon R VXI Optional?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Swift Dzire VDI?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Esteem Lxi?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti 800 DX?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Baleno Alpha 1.3?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Chevrolet Spark 1.0 LS?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai i10 Magna 1.1?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Honda Amaze S Diesel?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Renault Scala Diesel RxL?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Alto LXi?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Volkswagen Polo Diesel Highline 1.2L?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Alto 800 LX?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Baleno Delta 1.2?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai i20 Magna?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Swift ZXI ABS?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai Xcent 1.1 CRDi Base?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai i10 Magna?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Swift Dzire AMT ZXI?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Mahindra TUV 300 T8 AMT?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai Verna 1.6 VTVT?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Toyota Etios Cross 1.2L G?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Wagon R LXI DUO BS IV?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Swift VXI BSIV?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai Accent GLX?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Mahindra Quanto C6?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Swift VDI Optional?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai i10 Magna 1.2?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Tata Indigo LX?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Wagon R LXI DUO BSIII?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Chevrolet Spark 1.0 LT?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Renault Fluence 1.5?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Swift Dzire ZXI?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai Santro GLS I - Euro I?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Mahindra KUV 100 mFALCON G80 K8 5str?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Maruti Wagon R VXI Minor?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai Accent Executive?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Mahindra XUV500 AT W10 FWD?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Tata Zest Revotron 1.2T XE?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai i10 Sportz 1.2?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Tata Indica Vista TDI LS?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Hyundai Grand i10 CRDi Magna?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Renault KWID 1.0 RXT Optional?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quantos quilômetros rodados tem o Renault KWID RXT?	O veículo tem 60000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7706	qa2
Quais são todas as informações disponíveis sobre o Hyundai Verna CRDi 1.6 SX Option?	Este Hyundai Verna CRDi 1.6 SX Option é do ano 2018, Manual, movido a Diesel, com 60000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 1200000 rupias.	qa_car_2.tsv		[]	False	[]	7707	qa2
Qual é o modelo do Maruti 800 Std MPFi?	O modelo é Maruti 800 Std MPFi, do ano 2006.	qa_car_2.tsv		[]	False	[]	7708	qa2
Qual é o preço do Maruti 800 Std MPFi 2006?	O preço de venda é 78000 rupias.	qa_car_2.tsv		[]	False	[]	7709	qa2
Quantos quilômetros rodados tem o Maruti 800 Std MPFi?	O veículo tem 64700 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7710	qa2
Quais são todas as informações disponíveis sobre o Maruti 800 Std MPFi?	Este Maruti 800 Std MPFi é do ano 2006, Manual, movido a Gasolina, com 64700 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 78000 rupias.	qa_car_2.tsv		[]	False	[]	7711	qa2
Qual é o modelo do Maruti 800 AC?	O modelo é Maruti 800 AC, do ano 2002.	qa_car_2.tsv		[]	False	[]	7712	qa2
Qual é o preço do Maruti 800 AC 2002?	O preço de venda é 65000 rupias.	qa_car_2.tsv		[]	False	[]	7713	qa2
Qual é o preço do Tata Indica GLS BS IV 2008?	O preço de venda é 65000 rupias.	qa_car_2.tsv		[]	False	[]	7713	qa2
Quantos quilômetros rodados tem o Maruti 800 AC?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Skoda Superb Elegance 2.0 TDI CR AT?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Tata Indica DL?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
